task_id,step_idx,MTE_A,MTE_T,MaxTE_A,MaxTE_T,PPL_A,PPL_T,SP_A,SP_T,chat_ingen_J,posthoc_num_A,posthoc_num_T,ptrue_A,ptrue_R,ptrue_T,sep_verbalized_A,sep_verbalized_T,tau,loop_flag,obs_changed,in_admissible,judge_correct_frac,judge_n_valid
1107,1,0.029833690291047113,0.6255154128498234,0.16125518909064807,2.118232561860804,1.0061500397635328,1.5548585005894047,0.047866138832819316,0.9999999984786825,0.0,0.050000000000000044,0.050000000000000044,0.005220077662251029,0.017985283673445145,0.017985074711132965,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1107,2,0.1067280785280936,0.5537900910478056,0.7791594370989106,2.0332557426413405,1.039888817552925,1.418735806439015,0.26868457175409743,0.9999999955800651,0.0,0.050000000000000044,0.0,0.006692503014277739,0.00521981604736856,0.006692495889977153,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1107,3,0.26472001448220756,0.6421223469207221,0.8995616559186228,2.4782076406744347,1.2761310188152666,1.5569553208095905,0.8578202066313481,0.9999999999981329,0.0,0.050000000000000044,0.010000000000000009,0.006692797874531541,0.00669198949881094,0.0052199851566107755,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1107,4,0.22877618105389122,0.7034767185853531,1.3216886707509035,2.1659126619929863,1.138520595172063,1.5168857641152826,0.8745283117648608,0.9999999968723737,0.0,0.050000000000000044,0.010000000000000009,0.001926685753189986,0.00247245530316952,0.0031724837195099983,0.050000000000000044,0.050000000000000044,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
1112,1,0.02763463996476031,0.7529610708127461,0.13361925175662562,1.9972810413373865,1.0060903384711462,1.5275371578851191,0.029903120398880323,0.9999999563153699,0.0,0.050000000000000044,0.050000000000000044,0.98593576966703,0.81744477113773,0.14804594675590907,0.25,0.25,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,0.0,3
1114,1,0.010908356966756395,0.7369504035505515,0.05455518354703735,2.3307131413562314,1.001649527167251,1.5952130982719972,0.011470879319324667,0.9999999997065591,0.0,0.050000000000000044,0.050000000000000044,0.017985715177466027,0.03732262582076196,0.04742141027764745,0.25,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1114,2,0.36927838485781567,0.7718793867568902,1.5000225021608977,2.628894959608215,1.2127450351810218,1.6283959128686143,0.7408128522366948,0.9999999999999976,0.1,0.050000000000000044,0.050000000000000044,0.5621786431838629,0.07585472139693619,0.0758562875220961,0.30000000000000004,0.4,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1114,3,0.46206626786149957,0.6122739733641913,1.9147862376863969,2.480845203341251,1.4626589084129369,1.4501010504120573,0.930176988564912,0.9999999999777303,0.0,0.050000000000000044,0.050000000000000044,0.037323684164732134,0.00857706508687744,0.03732607944107382,0.050000000000000044,0.09999999999999998,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1114,4,0.42611642106073583,0.9010828146146963,1.3063317035454125,2.368751274435292,1.2301203398802942,1.815679689123092,0.8739554696506568,1.0,0.1,0.050000000000000044,0.050000000000000044,0.11921401017646006,0.02297532255024611,0.09536070408968887,0.25,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1114,5,0.5568619020367288,0.5131967394097594,1.5869381648772483,2.246943186623858,1.4012675173388205,1.4128890982031415,0.9657398348460317,0.999999999999999,0.1,0.050000000000000044,0.050000000000000044,0.2689740634769553,0.18241132404749424,0.09536455631238773,0.09999999999999998,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,False,True,0.0,3
1114,6,0.11466093787944301,0.7099414642392542,0.4346138281628931,1.9435589986337747,1.0319942896081418,1.6140577994594454,0.2701610146529778,0.9999999999999982,0.1,0.050000000000000044,0.050000000000000044,0.022977773821604455,0.01098563464053544,0.04742985695135398,0.09999999999999998,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1114,7,0.6636378014182088,0.9315463111158029,2.0416017305303518,2.6078808085947984,2.114013288788576,1.9499636862228305,0.9947003643952539,1.0,0.1,0.09999999999999998,0.050000000000000044,0.18243237432299822,0.09533301455812897,0.2690181443105479,0.30000000000000004,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1129,1,0.39779955923827526,0.6058049251838417,1.0809655782740988,1.5115445271131003,1.3395962227563976,1.5257752712847445,0.9598868338158913,0.9999999915585931,0.1,0.050000000000000044,0.030000000000000027,0.26892991513421166,0.26890085671399966,0.32079806157415536,0.25,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1129,2,0.13544413377483722,0.6474310222471025,0.6169583445382093,2.3374033483430408,1.0455797460368912,1.5512797169944086,0.3875491822095315,0.9999999999999987,0.1,0.050000000000000044,0.0,0.2226924478487298,0.09534102903648965,0.679192385630398,0.25,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1129,3,0.07211470602658512,0.867844931376994,0.390211025891812,2.3717720113720566,1.0141566567506675,1.6588611261921637,0.1432689678713872,0.9999999663907377,0.0,0.050000000000000044,0.09999999999999998,0.11920398640862019,0.22268649370641405,0.37754221682644734,0.09999999999999998,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1129,4,0.04527544724263671,1.1259702973070207,0.28127788281962185,2.4094571064320727,1.0083523124673608,2.005389756636574,0.08743309358210372,0.9999999997863817,0.1,0.75,0.050000000000000044,0.5000026571613895,0.32080282019577294,0.4378263302857661,1.0,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1129,5,0.053075330995049165,0.8632052713399269,0.2370411397323182,2.525968571317339,1.011878741584152,1.815557920563971,0.1008259759050788,1.0,0.0,0.050000000000000044,0.050000000000000044,0.11920009508416773,0.06008364052708747,0.37754168995709503,0.5,0.75,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1129,6,0.3310142035805253,0.796700810798958,1.165430280750487,2.41834721031984,1.1405950113313317,1.8108942368352332,0.7937364980872434,0.9999999999999998,0.25,0.050000000000000044,0.09999999999999998,0.09535563241084757,0.11920015461879221,0.02931285482690493,0.4,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.3333333333333333,3
1129,7,0.182553371269947,0.9649038188098791,1.1440241949001972,2.4746805405050654,1.1044393928476637,1.983049562413746,0.5910002871315709,1.0,0.25,0.050000000000000044,0.050000000000000044,0.047427550837321905,0.029310578639529954,0.32086490015464614,0.4,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1139,1,0.11525758881001796,0.6076678354696101,0.24185683102750977,2.7432651759576414,1.0265606920477472,1.5284649276664979,0.09954611294401239,0.9999999721050614,0.0,0.050000000000000044,0.050000000000000044,0.9241451874350293,0.9525572356136596,0.777319338353342,0.25,0.75,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1139,2,0.18381786969593514,0.7679085750483684,0.601174922343795,2.393056913089058,1.054276402957209,1.627916296782706,0.3092536528587071,0.9999999998159547,0.0,1.0,0.0,0.5621610240421548,0.26893345204715174,0.3208097685305285,1.0,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1139,3,0.22575934827875122,1.0297298423321437,0.6026695487510519,2.48698511032477,1.1041492881584207,2.123485482490557,0.39065813705783303,1.0,0.3,0.050000000000000044,0.0,0.14803998086897494,0.09533570783848189,0.26896767884323447,0.30000000000000004,0.9,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.3333333333333333,3
1139,4,0.8748486813201383,0.9892829148302349,2.1892028224216573,2.6181631860352272,1.8346918653247783,2.024127871818907,0.9999999999998783,1.0,0.5,0.9,1.0,0.9626846677259311,0.9241354374493002,0.6792271520450274,0.8,0.8,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.3333333333333333,3
1139,5,0.6837540557591335,0.9211162495758365,1.5401960066580787,2.5202370590321506,1.3283777484091455,1.9908634332296122,0.7582357735364911,1.0,0.2,0.050000000000000044,0.0,0.2689541752792726,0.14801728931710975,0.5623297498477504,1.0,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1139,6,0.41242699982957426,1.0948133707994023,1.2498229180243383,2.553669284755158,1.2844336587161953,2.35355224332079,0.8266123120242057,1.0,0.5,1.0,1.0,0.7772961432038862,0.5621584131720017,0.43783633780824466,1.0,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.3333333333333333,3
1139,7,0.314863472208315,1.0568881894278137,2.020172565361287,2.5451119201839805,1.1958523085237711,2.126616994485401,0.7140716775358568,1.0,0.3,1.0,1.0,0.7310978357938123,0.6791553440698096,0.8176061285071712,1.0,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,True,True,0.0,3
1143,1,0.0472895909668116,0.7532263792689755,0.2371700099803658,2.577031410504457,1.0101235525655803,1.6400866092756945,0.06808024567291937,0.9999999999999709,0.0,0.050000000000000044,0.050000000000000044,0.047424118133479305,0.06008116537519728,0.1480359035786202,0.25,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1143,2,0.21785762688775695,0.871809648708086,1.0131043434472198,2.533636037214296,1.079039022008708,1.672326647917118,0.5326648000967914,1.0,0.1,1.0,1.0,0.8519435963380204,0.7310176358167988,0.3208152741378674,0.8,0.9,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
1143,3,0.11553010254052973,0.7614143368284909,0.727075075228344,2.5552641853024185,1.0851227300341015,1.647389394815042,0.558214566058596,0.9999999999980367,0.3,1.0,0.0,0.817589270087552,0.43779159441674587,0.8175731016670866,0.75,0.9,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
1143,4,0.527870461142174,0.871473501486867,2.4308209644822805,2.4281656489709493,1.3986900446675423,1.7279043139021402,0.9872467547559466,1.0,0.3,0.9,1.0,0.8807939362868333,0.7772672911534276,0.96267079234698,1.0,0.9,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
1143,5,0.24057067227212953,0.7240161605235427,0.9127816586380796,2.3230118855515154,1.0838513736346038,1.6083251985158329,0.6489301938997967,0.9999999999701508,0.3,0.050000000000000044,1.0,0.2226857372815888,0.26887940537025956,0.9399131098717841,0.7,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1143,6,0.035601173108652746,0.6842341440323015,0.36353779583025775,2.5102568118166935,1.009328973076039,1.4552037961719548,0.1137129977075717,0.9999999848763476,0.0,0.050000000000000044,1.0,0.03732429786036687,0.18240066075859337,0.6791776187916073,1.0,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1143,7,0.3708790435044592,0.728561508547345,0.9883895466405702,2.5593132193627524,1.236838582170767,1.5826474616048838,0.8523672254542842,1.0,0.3,0.050000000000000044,0.050000000000000044,0.49998250443737424,0.22268812907248883,0.18242289771853182,0.7,0.7,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.3333333333333333,3
1146,1,0.0624664096237555,1.0866398680068998,0.4044294446894784,2.4873943855439267,1.0196824549720658,2.0901819038884772,0.1275403053371471,0.9999999999999918,0.1,0.050000000000000044,0.050000000000000044,0.03732593339614201,0.0600815626379671,0.37752780282055104,0.25,0.5,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1146,2,0.0451337007832341,1.1362243347997996,0.22099084886411416,2.370555619041764,1.0080869623346205,2.2299492768801636,0.05482110884762981,0.9999999999644246,0.0,0.09999999999999998,0.0,0.01406318438145957,0.047424220996538057,0.43781723803216344,0.050000000000000044,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1146,3,0.08830551233405119,0.7870238690282771,0.4392969617335169,2.4922363651208856,1.0281783793845898,1.6172261215597492,0.17677087056290075,0.9999999999999976,0.0,0.050000000000000044,0.0,0.09534210099788581,0.07585309583017791,0.6791793782463735,0.5,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1146,4,0.32351043677817515,0.8870119282518776,1.1375284050314407,2.640515134235052,1.3067828707694897,1.7491802603070785,0.8463346434261783,0.9999999999999984,0.05,0.9,0.7,0.8175780135212934,0.6224396030556832,0.6224547913715591,1.0,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1146,5,0.5514738951162358,0.8674876388058529,1.46741121575048,2.449419659759332,1.2696229907816545,1.743505484048303,0.7612456291309199,1.0,0.3,0.050000000000000044,0.050000000000000044,0.029311320537707714,0.03732493187040254,0.3208207498205061,0.25,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
1146,6,0.05923391478733158,0.9831370503291098,0.2335324426140189,2.1558500269057537,1.0134851960212128,1.9792666136181598,0.07722558650284361,1.0,0.1,0.050000000000000044,0.050000000000000044,0.004070020783955182,0.0031724299072116756,0.022976706474870524,0.09999999999999998,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1146,7,0.03463553981809508,0.8938061851926503,0.13073603899859,2.365778568257802,1.0054969487362173,1.802311388518504,0.03235633477570754,1.0,0.05,0.050000000000000044,0.050000000000000044,0.0953428798774925,0.06008251882055776,0.09535235078248673,0.09999999999999998,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1162,1,0.004666748570716596,0.5195707619769396,0.02505527942631797,2.0547358330433982,1.0006074190439815,1.3842404930363477,0.004241621283673558,0.9999983769702812,0.0,0.050000000000000044,0.030000000000000027,0.060086567691438886,0.09534069187588422,0.09534535356470941,0.25,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1162,2,0.04424156034408862,0.4569670361075415,0.28184115151316286,1.7283738976090302,1.0121569312418714,1.3079581766965929,0.08110682575329298,0.9999783106911999,0.0,0.010000000000000009,0.0,0.01798579106791167,0.022976871241887548,0.01406341168663253,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1162,3,0.35682570919125817,0.7171344500973851,0.9770997975816529,2.0163934568665667,1.1222312608746388,1.5738460166052228,0.4381916511992001,0.9999999791803861,0.05,0.050000000000000044,0.050000000000000044,0.562213309144113,0.04742481218589066,0.014064095015175668,0.050000000000000044,0.09999999999999998,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
1176,1,0.2518719632303558,0.5263707234867566,1.0143579899086281,2.246573514091601,1.2379639040017787,1.4670315948224415,0.8817175855666759,0.9999999897457105,0.0,0.050000000000000044,0.050000000000000044,0.029310648504790062,0.09533645730814179,0.06008040704461213,0.25,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1176,2,0.005292753458066627,0.9519155356187837,0.025238948675226035,2.532545705259129,1.0006859870624774,1.9420018995048243,0.006152760695379067,1.0,0.0,0.09999999999999998,0.0,0.060085275064068654,0.148026048444981,0.22273028676607404,0.30000000000000004,0.4,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.3333333333333333,3
1176,3,0.08996289435720335,0.7263666818461918,0.5402599537299759,2.102692759067272,1.0388463210414844,1.6301695453527958,0.23415504250273167,0.999999999994355,0.05,0.050000000000000044,0.050000000000000044,0.029314005745411677,0.03732331357320482,0.11923063284688107,0.050000000000000044,0.09999999999999998,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1176,4,0.14121878537485455,0.50924092731337,0.5448566006342117,2.3507716081904504,1.0478526664250418,1.3311074318781821,0.37338935082429814,0.9999999993569718,0.25,0.050000000000000044,0.050000000000000044,0.11920756665043858,0.2226904249821575,0.562215947085809,0.30000000000000004,0.4,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
1176,5,0.28954027327597825,0.805605542620521,0.8427438307044032,2.621690632091007,1.2159671005969102,1.8214485365050181,0.7455823559133343,1.0,0.1,0.050000000000000044,0.010000000000000009,0.2690035617918504,0.07585595846974615,0.04743443045753248,0.09999999999999998,0.30000000000000004,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
1187,1,0.12591124903047643,0.7946690545704632,0.6497907992915074,2.420098738432492,1.0429919900387152,1.9367671831357778,0.22319115649585186,0.9999999999999988,0.25,0.050000000000000044,0.050000000000000044,0.07585745976508655,0.1191969714752492,0.11919509374446866,0.25,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1187,2,0.19719535094522966,0.5245948329963066,0.6033670066209564,2.30960205463585,1.0813112818315629,1.3875867554346133,0.46495029826965806,0.9999999922165581,0.0,0.050000000000000044,0.0,0.014062979822798194,0.03732517657666485,0.037326555169381735,0.050000000000000044,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1187,3,0.15889939564254163,0.5814021883783503,0.5514851348103433,2.105691426383635,1.05697545785207,1.5730014830327328,0.35808019888972087,0.9999999999961121,0.05,0.050000000000000044,0.050000000000000044,0.006692504149920373,0.010986059220962706,0.008577326291193534,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1187,4,0.029443035781920895,0.7194346285493988,0.16867285019209854,2.5594251118334093,1.0063251733228684,1.8110653000640935,0.043176919591793705,1.0,0.05,0.050000000000000044,0.050000000000000044,0.029311185856251313,0.0373230754140304,0.008577351962986304,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1187,5,0.18345522920254737,0.531826666685416,0.8300938308914594,2.181097867988346,1.094768400320363,1.442344424531763,0.8753798776203746,0.9999999995879687,0.05,0.050000000000000044,0.010000000000000009,0.004069977511580807,0.006691772730950057,0.004069673443867529,0.050000000000000044,0.050000000000000044,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
119,1,0.06264448781241305,0.6702319819174117,0.20358470983301152,2.2115895621803725,1.0106407350710693,1.6122518733888895,0.05154658419742797,0.9999999980599246,0.0,0.050000000000000044,0.030000000000000027,0.07585329295221957,0.09532060749213873,0.06008347837241744,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
119,2,0.00427763131469799,0.8290332876773967,0.012304121668686765,2.138843319741712,1.0005281088866778,1.697521323413175,0.0026363660981224557,0.999999973932635,0.0,0.0,0.0,0.04742275654307984,0.04741869861882275,0.07585474868710754,0.050000000000000044,0.09999999999999998,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
119,3,0.014862249669962548,0.8716452208309916,0.05105316079192372,1.989229549297065,1.0021501440429814,1.5500649161112772,0.010681719846509563,0.9999994770577381,0.0,0.050000000000000044,0.010000000000000009,0.14805005277659114,0.3208020635907969,0.26894178446296413,0.050000000000000044,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
119,4,0.05697923482718592,0.5457493535850372,0.3274718220603378,2.016138432766873,1.0174365768975928,1.3459902607995815,0.09852036311184387,0.9999448409568858,0.0,0.050000000000000044,0.050000000000000044,0.014062929548146717,0.01098539482270549,0.017985754812643133,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
119,5,0.0016549843986411333,0.6971312294452533,0.0077298512877025044,2.169048583280481,1.000190815540958,1.5496536985243223,0.001144129012667694,0.9999999999466261,0.0,0.050000000000000044,0.050000000000000044,0.01406298522945499,0.010986472986793665,0.029311916909177782,0.09999999999999998,0.09999999999999998,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
119,6,0.08281640423898397,0.5546430577311554,0.44371402728117343,2.6612165565405737,1.02178400502191,1.4167047258624603,0.24433083638347985,0.9999999999818379,0.0,0.050000000000000044,0.0,0.005219482349026461,0.005217845168160897,0.004069794869769926,0.050000000000000044,0.050000000000000044,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
12,1,0.7501221605582113,0.696469653524603,2.039336303589487,2.527159376141507,1.4646238091222648,1.5689200561855585,0.9527728996545057,0.9999999999999979,0.2,0.050000000000000044,0.050000000000000044,0.9707019626100057,0.9241166652278162,0.7773339751896399,0.4,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
12,2,0.2823401284134229,0.9115054611800988,1.516774514794784,2.318642295048323,1.1275790460255402,1.851072144666378,0.7632794073551195,1.0,0.25,0.09999999999999998,0.0,0.11919832458269733,0.06007890716878805,0.6791875883970366,0.30000000000000004,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
12,3,0.30029544483848175,1.1429830556073262,1.5439838867834341,2.691772587594927,1.1480167878645309,2.041654059745464,0.809181212224371,1.0,0.0,0.050000000000000044,0.09999999999999998,0.5621274774698112,0.2689031292856901,0.4378660019738329,0.7,0.8,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
12,4,0.5366183552913233,1.2725540239323585,2.1675528301693743,2.7101880637026206,1.5390363641994629,2.751927103142399,0.9963207055822241,1.0,0.3,0.9,0.7,0.3775617573264732,0.43777755495513965,0.37773900754057876,0.7,0.7,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
12,5,0.19339381866745242,0.9079911520318004,1.4038305715329138,2.4248917233330336,1.0609076385157332,1.8033796539821088,0.5363486724036268,1.0,0.5,1.0,0.75,0.8519652099991758,0.4999863387938256,0.37757995219431145,1.0,0.75,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
12,6,0.38515219795100136,1.0589945788058026,1.3748252078988537,2.687551923032863,1.4248966934409728,2.030837402476825,0.9857242328366204,1.0,0.3,0.9,0.75,0.3775450687767617,0.18242414837106752,0.3775535295067454,0.7,0.8,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
12,7,0.18624102364419923,1.1231865919002146,0.8961980762632775,2.503177705163938,1.0768594021032372,1.9801668329862419,0.6181146969414854,1.0,0.3,1.0,0.050000000000000044,0.18243793149763882,0.11920075222980493,0.11920522884275338,0.7,0.75,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1217,1,0.09632222944639143,0.6027389839133619,0.6645084148842912,1.7733339699665416,1.0579459646773763,1.504302815696945,0.32585146454507474,0.999999996924561,0.0,0.050000000000000044,0.030000000000000027,0.037325443753621075,0.07585259363850146,0.07584778582295565,0.25,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
