task_id,step_idx,MTE_A,MTE_T,MaxTE_A,MaxTE_T,PPL_A,PPL_T,SP_A,SP_T,chat_ingen_J,posthoc_num_A,posthoc_num_T,ptrue_A,ptrue_R,ptrue_T,sep_verbalized_A,sep_verbalized_T,tau,loop_flag,obs_changed,in_admissible,judge_correct_frac,judge_n_valid
110,2,0.12223550551481897,0.28328148452894597,0.726281283457297,1.8002374874936447,1.0803475019260278,1.2322614984050702,0.5726321899468225,0.9999999999999837,0.2,0.19999999999999996,0.050000000000000044,4.785097088191315e-06,4.539787523135946e-05,1.8553913413888038e-07,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
110,3,0.10967640686286435,0.32629262619826904,0.6562840998362074,1.9683856237604112,1.0674929583688784,1.2704778299584698,0.32421291687232023,0.9999999999999999,0.2,0.09999999999999998,0.09999999999999998,0.00012339462882348217,0.09534944407020922,2.9989606815358724e-09,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
110,4,0.033295542568802496,0.2759443341226542,0.06690311190456391,1.9018589808896194,1.0059976454017814,1.220515181847318,0.029456112247029154,0.9999999999999987,0.1,0.09999999999999998,0.09999999999999998,1.317651303600953e-10,3.5817476615715903e-10,2.46169677888079e-10,0.050000000000000044,0.09999999999999998,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
110,5,0.004924771566051569,0.19100500652067426,0.04340862652081207,1.8466652251069406,1.000759964788774,1.133001198085514,0.0068137657635443105,0.9999999774307069,0.2,0.09999999999999998,0.09999999999999998,0.000261190319154052,0.8175744437964414,7.1941325203568295e-09,0.19999999999999996,0.09999999999999998,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
110,6,0.1535790333637425,0.21764654745828627,0.7651202584415409,1.530266680254409,1.1384213539671397,1.1525972050294384,0.47702029857261286,0.9999997485215042,0.2,0.0,0.010000000000000009,1.1478768132942412e-05,0.000709670383103172,5.315785681578049e-08,0.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,True,True,0.0,3
110,7,0.06025586933080343,0.15334807140027223,0.5369872145512895,1.5281136687161718,1.0285373313668709,1.0978979464485825,0.2237180888559569,0.9999739086183143,0.2,0.09999999999999998,0.09999999999999998,0.0009110510108394848,0.3775406094161791,1.7603429868343113e-06,0.09999999999999998,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,True,True,0.0,3
1107,1,0.0003988525665817219,0.2354663606513795,0.002216122014590775,1.1184760893823646,1.0000390231910175,1.1812024839680724,0.0003121307141297214,0.9999913444356495,0.1,0.0,0.0,1.3887942591705876e-11,2.289735186222967e-11,4.2777876690944956e-11,0.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1107,2,7.126041721640123e-07,0.17395656579740568,3.0286434691937687e-06,1.043044547960375,1.00000004470348,1.1094549839047876,3.5762776917636074e-07,0.9970224599264127,0.05,0.0,0.0,7.194132793751842e-09,1.5534971793535406e-06,1.3440409297936488e-08,0.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1107,3,0.000290052633549105,0.08798415239736211,0.0019910610253969564,1.2684668671645796,1.0000287440646312,1.0542977895335641,0.00020118532021839997,0.9946711475004882,0.0,0.0,0.0,1.0261879009901227e-10,3.33154435895276e-11,2.789467978775223e-10,0.0,0.0,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
1112,1,3.1224648683642843e-05,0.2697308935060284,0.00012746147579783404,1.8503544063737218,1.000002193444784,1.2104166125982947,1.096715175274987e-05,0.9999999999936351,0.1,0.0,0.050000000000000044,1.3887942206690227e-11,6.224144127265789e-11,3.3982677594208574e-09,0.0,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1112,2,0.06722200927050238,0.23616990584813474,0.2688843412613966,1.69905851393244,1.0199257934861425,1.1659781319380498,0.07588568056571587,0.9999966007213293,0.0,0.0,0.0,1.6918977633876837e-10,3.581747669488302e-10,1.6918978120317896e-10,0.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1112,3,7.773117369290438e-05,0.23455050884448594,0.00026365175099507705,1.502709517232595,1.0000058412236354,1.1660383289785665,2.920560638541847e-05,0.999998429694676,0.2,0.050000000000000044,0.050000000000000044,1.444980146259395e-07,3.7266388968794994e-06,1.27519050299197e-07,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1112,4,8.146072094065394e-06,0.18779965773454627,3.808730634685553e-05,1.4389987248242666,1.000000476836726,1.1353263769181268,2.3841802203605766e-06,0.9999994797201329,0.2,0.050000000000000044,0.050000000000000044,3.850741769670871e-09,1.855391336679314e-07,4.4508523903671857e-07,0.050000000000000044,0.09999999999999998,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1112,5,0.03845819649509572,0.21238805337270436,0.1325409240624468,1.5325194753601632,1.0081694682183082,1.1243021812231198,0.03202122151832476,0.9999984175429473,0.05,0.0,0.09999999999999998,2.382369587085606e-07,1.2098659053300076e-06,4.785094561954239e-06,0.050000000000000044,0.19999999999999996,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
1114,1,0.008300106013036452,0.2884048492994303,0.05802190076720194,1.5308834501545416,1.001365309577604,1.2326298229370471,0.00950518613168716,0.9999999998743279,0.2,0.09999999999999998,0.050000000000000044,5.4927889901415e-11,9.056078227728352e-11,4.058651913689832e-10,0.09999999999999998,0.09999999999999998,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1114,2,0.010268238695062219,0.2455976423500331,0.060536824885775775,1.7885837704411194,1.001795699338217,1.1940093491403572,0.012480092566418688,0.9999999951786857,0.2,0.0,0.0,5.211412054969684e-10,8.152020206680922e-09,9.736200463763242e-10,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1114,3,0.010250058623675342,0.20688783515026235,0.040604173535866525,2.0105404204047166,1.001696250904715,1.180310731260213,0.0067563282699127925,0.9999999999999982,0.2,0.010000000000000009,0.09999999999999998,7.582559813466205e-10,2.0611534803066754e-09,2.061153550843318e-09,0.050000000000000044,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1114,4,0.20865969329437623,0.13407045468206444,0.9473245743077648,1.3895310172879471,1.1185794189783362,1.0948015241579026,0.5436140885230962,0.9999971574406759,0.2,1.0,0.09999999999999998,0.9999646437411487,0.9999977396749101,1.2098659185067693e-06,0.8,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1114,5,0.05684362751289439,0.2524896219328205,0.22724130904537035,1.7373152258935003,1.0156155748421616,1.1940390346486305,0.060097963228943785,0.9999999999999998,0.05,0.0,0.09999999999999998,3.850741826329887e-09,4.944450399224826e-09,2.061153563305653e-09,0.0,0.050000000000000044,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
1129,1,2.6629469310977665e-05,0.15993235186368776,0.0002005741900121727,1.2530966455843389,1.0000019222382042,1.0995516064804023,1.5377772614844076e-05,0.9985674084035403,0.1,0.0,0.050000000000000044,1.0261879025695567e-10,2.461696804315508e-10,1.1861119837393301e-08,0.0,0.09999999999999998,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1129,2,0.07968133287056295,0.11938907230020103,0.26870105265225386,1.2642237814614112,1.0215932999849147,1.070604036570328,0.08190450566362917,0.9983598422931158,0.2,0.09999999999999998,0.09999999999999998,1.3709565610556991e-06,0.32082120710380274,3.224186472159769e-08,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
1129,3,0.15346015394863932,0.1615351348053726,0.29861057885201,1.226665590030867,1.0413234252575663,1.1211854485846309,0.14953303849376398,0.9999939205053878,0.2,0.19999999999999996,0.09999999999999998,3.726639342806098e-06,0.18242548538078796,1.3440408772262832e-08,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1129,4,0.1049103040149713,0.1983084547404718,0.8247524734924041,1.4421737264693224,1.0384842074414742,1.1609762473870417,0.36437460172538283,0.9999999996566057,0.2,0.09999999999999998,0.09999999999999998,4.3634620487241425e-09,1.855391513037537e-07,1.8553913370112613e-07,0.09999999999999998,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1129,5,0.03569083436073623,0.1924510185832822,0.2325489770754646,1.1132372858448167,1.008266876156414,1.130111810059436,0.08658213504898493,0.9999983790637629,0.2,0.15000000000000002,0.09999999999999998,7.734421714810816e-08,1.370956556982252e-06,2.2159487755220402e-08,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1129,6,0.004675905676517526,0.2942264400126731,0.02145988012272239,1.9975868503131675,1.0006692444880596,1.205418664115566,0.004672195683899982,0.9999999999998958,0.3,0.30000000000000004,0.09999999999999998,0.9890130560938631,0.88079705339747,3.3982675415876337e-09,0.4,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1129,7,0.0027616188926180714,0.1568858606585612,0.01928038517359151,1.9092946347343451,1.0004013551548054,1.103640727426743,0.002804981102130011,0.999999964683559,0.2,0.09999999999999998,0.09999999999999998,9.056076412280251e-11,4.363462100782359e-09,1.416608708083247e-09,0.15000000000000002,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1139,1,0.0961566995209108,0.36151073381185733,0.47797469189702435,1.7990041816719446,1.041220870753769,1.2816966494083193,0.18288030897160767,0.9999999999999447,0.2,0.19999999999999996,0.19999999999999996,3.3982676979022424e-09,3.9278632239393195e-07,8.152020512059733e-09,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1139,2,0.007312446887379541,0.17013973150440428,0.06251077088529064,1.4828768391843175,1.0011481237929072,1.1161183307510314,0.01027404452577374,0.99999996767845,0.2,0.09999999999999998,0.19999999999999996,2.3355929350558406e-09,1.275190539418672e-07,0.0003353500084837983,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1139,3,0.1024569679247622,0.21978949056590905,0.6032508183889446,2.069719397410181,1.0324185069490721,1.1650453926009545,0.20014818834689907,0.9999985484583915,0.1,0.09999999999999998,0.09999999999999998,4.944450276385312e-09,1.637376965517231e-07,0.0011695102333919307,0.050000000000000044,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1139,4,0.156191494979472,0.146423555806109,0.6472901154337702,1.332002027459904,1.2420051703879722,1.0975594865577962,0.6616369110071789,0.9999569702649437,0.05,0.0,0.020000000000000018,1.855391462356378e-07,0.00043055690199173745,7.194132647923737e-09,0.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1139,5,0.016420129767188516,0.12141235904620833,0.08189579490937067,1.5021210340706104,1.0032191044306114,1.0707073070308306,0.015941242723421456,0.9991791944552513,0.05,0.0,0.010000000000000009,7.338207573683584e-07,9.610239189601611e-05,7.194132621413166e-09,0.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1139,6,0.0003572269561103763,0.12819272621790792,0.0033880717254630736,1.3893621250105692,1.000039487557518,1.095744615879336,0.00039478982902929616,0.9999674280338354,0.0,0.0,0.0,5.602796216992504e-09,2.998960772032317e-09,1.6373770040188966e-07,0.0,0.0,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
1143,1,0.0843636160529927,0.3457067430126252,0.39255031263542295,1.5429529342319597,1.0258499666215621,1.251562432877593,0.1846779068876141,0.9999999897931094,0.2,0.0,0.0,1.91717141598931e-10,7.1941327308473094e-09,1.2501528386875174e-09,0.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1143,2,0.01075072076142896,0.21529761999665753,0.04951776271843144,1.3101049255530268,1.0016029353547184,1.1746226679752898,0.007976279436994527,0.9999999368363668,0.2,0.09999999999999998,0.050000000000000044,2.0611537135792e-09,1.0467402435333676e-08,4.363462005423173e-09,0.09999999999999998,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
1143,3,0.07389313476124598,0.31492584608630303,0.29144266738832464,1.4630426159468846,1.0147456202772793,1.2917761188398829,0.08408138270275944,0.9999999998357437,0.2,0.09999999999999998,0.050000000000000044,1.2751904984919435e-07,8.939699502952901e-06,3.224186505955846e-08,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
1143,4,0.0003933970878680983,0.24536597955560777,0.001600739501574219,1.3500442973106503,1.0000367889748158,1.1604315138712282,0.0002942630810685021,0.9999999927899018,0.2,0.09999999999999998,0.09999999999999998,0.11920290890853648,0.9968273163926751,8.315278405867349e-07,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,True,True,0.0,3
1143,5,0.1387115683511409,0.2498580102006217,0.5822886182266547,1.5330021692746483,1.0557486342511386,1.1829771688697586,0.4187075032240556,0.999999999968997,0.2,0.19999999999999996,0.19999999999999996,1.0677029359493225e-06,0.005220126143794471,1.2098658639626515e-06,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1143,6,0.00015416719723581034,0.23677764754381736,0.0013535435958429369,1.4862078564944337,1.000014638120681,1.2329236510039232,0.00014636942239820705,0.9999999999849133,0.2,0.09999999999999998,0.09999999999999998,4.1399373969273336e-08,0.00015843625377663783,2.9023121910353365e-06,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1143,7,0.04561724959512103,0.21568073108364144,0.31098019382796166,1.3465234798270935,1.0101086805966077,1.1587256403585773,0.10473653145761708,0.9999999987215192,0.2,0.19999999999999996,0.19999999999999996,4.139937454774804e-08,2.9023121068332532e-06,2.1024338029438764e-07,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1146,1,0.016073237596856766,0.4085369146251939,0.11213940068202793,1.6271260020447846,1.0033669225329895,1.332636209989245,0.023254224368824072,0.9999999999858717,0.1,0.0,0.0,2.2897346348002402e-11,1.691897834297315e-10,1.493094612447727e-10,0.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1146,2,0.00046367014070638443,0.2853801283629273,0.0023078072993966367,1.4793327366700286,1.0000468448909987,1.2293055855788686,0.00023419154193382585,0.9999999986705428,0.2,0.0,0.09999999999999998,2.6465735208837795e-09,2.3355929203132884e-09,1.2501528119441573e-09,0.050000000000000044,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1146,3,0.1321667972980584,0.1654874724370912,0.6596959451148962,1.4788453158727897,1.0817340599529144,1.1250810703714103,0.32485434279815095,0.9999686798348507,0.2,0.09999999999999998,0.09999999999999998,4.450848148258699e-07,0.02297735276688429,1.4166086955500908e-09,0.09999999999999998,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1146,4,0.0015438309919734423,0.13049464432967683,0.00906752133190067,1.0905512871118062,1.0001974350870715,1.0774112904717257,0.0011837923603361666,0.9999974996739885,0.05,0.0,0.19999999999999996,5.829127299353665e-05,0.047425861068119975,1.9947299460278116e-06,0.19999999999999996,0.19999999999999996,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
1162,1,7.68512353037158e-05,0.2986942020780792,0.0006050806485127713,1.7455144692392004,1.000006854371192,1.2412551379214332,5.483327820865469e-05,0.9999999945017207,0.1,0.0,0.0,1.3887942242278975e-11,2.9400777864931894e-11,1.0261879140307271e-10,0.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1162,2,0.025906099711029047,0.24440780278878355,0.17913509199827546,1.4351342439124477,1.006266980342843,1.196621574671167,0.04278951710362733,0.9999999194753987,0.1,0.0,0.0,1.0261878375168878e-10,5.4927878397752416e-11,7.991959421394758e-11,0.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1162,3,0.11058230901249308,0.2962054492427725,0.41948582241689136,1.4900566091386758,1.0387486578948888,1.2044376807166977,0.17311022495743633,0.9999999788413343,0.0,0.0,0.0,7.052879314769472e-11,3.775134260460706e-11,1.3176513745390885e-10,0.0,0.0,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
1176,1,8.480696443040041e-05,0.35140336203090433,0.0006847715787341621,1.861681878661193,1.0000074124898028,1.219206455977222,8.153376157660208e-05,0.999999998339954,0.1,0.0,0.050000000000000044,1.388794220662862e-11,3.331544285659564e-11,9.73620008381368e-10,0.050000000000000044,0.09999999999999998,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1176,2,5.016391528534473e-06,0.19118285668879373,3.877651127471376e-05,1.2664944426923697,1.0000003178911294,1.1187030340567932,2.861015616417717e-06,0.9999956210473772,0.05,0.0,0.050000000000000044,4.277787845369835e-11,7.991959257306785e-11,5.4927884575536125e-11,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1176,3,0.00023040135107167486,0.2986445270371982,0.0008593241268398421,1.6441463669853507,1.000020793061892,1.2549294843129624,0.0001455393281589723,1.0,0.02,0.0,0.050000000000000044,9.237449387573186e-09,7.734422036449156e-08,2.9989606907422343e-09,0.0,0.050000000000000044,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
1187,1,4.20173360347215e-05,0.2697941945441209,0.0002515035996706401,1.8230204162834227,1.000003417303639,1.1940760118591363,2.0503576598773776e-05,0.9999999662791476,0.1,0.0,0.0,2.020683660274415e-11,3.7751345151597675e-11,1.3176513676234192e-10,0.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1187,2,0.09822247598663023,0.12037603409984497,0.6875398746170404,1.2371741763931765,1.1252724974172732,1.0747895353980266,0.5622803244968058,0.9979761185052096,0.1,0.09999999999999998,0.050000000000000044,7.582559987759358e-10,3.850741660312065e-09,1.103255957301382e-09,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1187,3,0.0834068572481607,0.12945528672276657,0.5837893451681572,1.2843871574374288,1.0457944141667042,1.0767679056515052,0.2690700203267985,0.9998255327088305,0.0,0.0,0.0,9.736200059913116e-10,3.3982677380874947e-09,8.592166418477861e-10,0.0,0.0,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
119,1,5.9162490953563984e-05,0.2771221251575537,0.00028364092394864154,1.6875433594791578,1.0000046491221224,1.2190203867542508,2.3245286400630505e-05,0.9999999932553725,0.1,0.0,0.0,1.7832477555054864e-11,3.775135720883642e-11,6.224144153165782e-11,0.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
119,2,0.000158237912022836,0.1932492497758199,0.0009306554307862442,0.9909445572134491,1.0000148807548463,1.1798529569715268,8.92798790886884e-05,0.9999647895876801,0.0,0.0,0.0,1.3176513069453286e-10,2.4616967710255574e-10,1.4930945590645605e-10,0.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
119,3,0.17869631724744878,0.27052986121601286,0.693170975854548,1.525284719921195,1.1901569039272832,1.1509630811717386,0.5015941638896919,0.9999914512156329,0.0,0.0,0.0,4.599055220617816e-10,1.9171714243802073e-10,2.7894679751328856e-10,0.0,0.0,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
12,1,0.002795403307645039,0.24966654114946668,0.028567258175060277,1.3798037480544556,1.0004101891886152,1.1928992381871193,0.004500995943919284,0.9999999990863998,0.2,0.09999999999999998,0.09999999999999998,2.4616968188106533e-10,1.818961592728138e-09,1.5534971433673334e-06,0.09999999999999998,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
12,2,0.08942301249477946,0.1698400332202162,0.9267103347052771,1.2291551755261303,1.0571309351964318,1.1041920215458194,0.5889075609272929,0.999984899050155,0.2,0.09999999999999998,0.09999999999999998,0.0004305569264314756,0.010986936004909768,1.855391364807804e-07,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
12,3,0.0002858581259140697,0.21032136734515572,0.0017604554046819535,1.475023123646659,1.0000279081205752,1.1409329220586897,0.00022323692813530638,0.9999999999437089,0.2,0.09999999999999998,0.19999999999999996,9.736199935404624e-10,1.9555680151105818e-08,5.04347626887048e-07,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
12,4,0.09148234445354302,0.2641367160939113,0.5304058614080025,1.343638566414852,1.0401013960418242,1.2194615836899312,0.240600608263855,0.9999999903090908,0.2,0.09999999999999998,0.09999999999999998,0.006692848950012199,0.00033535007029175684,1.0467401162165418e-08,0.19999999999999996,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
12,5,0.0009773299623295397,0.19624989140431215,0.004789639849471758,1.921535539404565,1.00010904054031,1.1749988634909916,0.0007629509755388009,0.9999999999687836,0.2,0.09999999999999998,0.09999999999999998,1.4166086973640954e-09,9.237448988275578e-09,1.1861120335548965e-08,0.09999999999999998,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
12,6,0.07847771384998754,0.2407617336400791,0.738406075388711,1.6816303564308583,1.04677505697398,1.2411915871817263,0.36690870104868845,0.999999999999827,0.2,0.09999999999999998,0.050000000000000044,4.0586518515065856e-10,6.023574351431223e-08,1.9555681112658933e-08,0.09999999999999998,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
12,7,0.06256849671897818,0.17116094479890726,0.6858664030749684,1.4557050783797842,1.053777440365822,1.1187197807136147,0.4379665871668891,0.9999998793373208,0.2,0.09999999999999998,0.050000000000000044,1.9171714137573034e-10,1.7257826942519582e-08,1.6373771698709038e-07,0.09999999999999998,0.19999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
