task_id,step_idx,MTE_A,MTE_T,MaxTE_A,MaxTE_T,PPL_A,PPL_T,SP_A,SP_T,chat_ingen_J,posthoc_num_A,posthoc_num_T,ptrue_A,ptrue_R,ptrue_T,sep_verbalized_A,sep_verbalized_T,targeted_posthoc_T,tau,loop_flag,obs_changed,in_admissible,judge_correct_frac,judge_n_valid
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,11,0.2810983075419187,1.333059426292594,1.1625046313330996,2.357195854268099,1.115673344937243,2.3932755480237393,0.4814655006385523,0.9999999999897856,0.2,0.75,0.050000000000000044,0.22269402318404563,0.3208101071108376,0.5621946763003332,0.30000000000000004,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,12,0.09652414882354095,1.4621594189110447,0.5558766805679224,2.306106335422469,1.043991757251627,3.097173124627294,0.22764389890266434,0.9999999954961201,0.1,0.050000000000000044,0.050000000000000044,0.06008158283960501,0.07585538434682111,0.09533910432963816,0.050000000000000044,0.09999999999999998,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,13,0.3055402874343473,1.369935841309886,1.4506827862393656,2.6770329238466695,1.1705347661244776,2.5225711366273864,0.6112287896944004,0.9999999999991196,0.3,0.15000000000000002,0.050000000000000044,0.37754556162464,0.2689255245069906,0.5621837810233152,0.25,0.75,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,14,0.1315361537906674,1.2287648086777088,0.4643948883568197,2.5526241447104523,1.0384732487432193,2.5774785896626895,0.1720131633045514,0.9999999999998209,0.1,0.050000000000000044,0.050000000000000044,0.022975556369714698,0.03732627114411958,0.14804869695164777,0.050000000000000044,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.3333333333333333,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,15,0.19568585699063157,1.4697793646631954,1.1469424977154055,2.6563239629008746,1.1308484717035958,3.2428452878813028,0.5218397087248363,1.0,0.2,0.30000000000000004,0.050000000000000044,0.3775340998336828,0.1824205549912283,0.2689457101219726,0.30000000000000004,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,0.6666666666666666,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,16,0.2808096367053589,1.2227023878236445,1.2440077423392446,2.4664846266762326,1.1579012794095782,2.1331597056606295,0.5850738587369295,0.9999752444374769,0.1,0.050000000000000044,,0.07585260703985162,0.49999363213104275,0.37751994872246075,0.050000000000000044,1.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,False,0.3333333333333333,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,17,0.15638112939180274,1.3051105154650247,0.5629273221504851,2.5204960314289564,1.6094975736675423,2.350688185347762,0.9424748126080409,1.0,0.05,0.050000000000000044,0.050000000000000044,0.010985647885540586,0.022976528142035255,0.022976535727915,0.050000000000000044,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,1.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,18,0.09631062954088228,0.882369880276558,0.43552259154014145,2.3835160815211305,1.0316548222605249,1.65078159189549,0.17054367201497322,0.9999999999413067,0.2,0.050000000000000044,0.050000000000000044,0.02931067486914662,0.03732639110585899,0.022976173156457898,0.050000000000000044,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,True,False,0.3333333333333333,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,19,0.08596036495732205,1.2494769088324509,0.3818879072835451,2.6928498123906333,1.0254823661805959,2.329001100792781,0.14013391610866943,1.0,0.1,0.050000000000000044,0.050000000000000044,0.2226898969401009,0.26893841308446215,0.5622507355410736,0.050000000000000044,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,20,0.1604376825040939,0.9899127766490312,0.9482406418567231,2.4417352377481083,1.0629441287418018,1.8153698563969822,0.34773070030727393,0.9999999995243849,0.2,0.050000000000000044,0.050000000000000044,0.014062894381563204,0.037325829353375355,0.11920565050394193,0.050000000000000044,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,False,False,1.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,21,0.09422381961632259,1.0142630243808384,0.4396127386629201,2.4112228324776543,1.0273812469851702,1.871967292476007,0.1496255660733553,0.9999999999158674,0.2,0.050000000000000044,0.050000000000000044,0.02297602615789467,0.022976766080915013,0.04742384377905126,0.050000000000000044,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,22,0.17702288192740903,1.2588518701263012,0.5696856419157801,2.216023256810285,1.0596989289958219,2.431245729801728,0.2938368878857637,0.9999999999842677,0.05,0.050000000000000044,0.050000000000000044,0.01098598481422366,0.02297696325110495,0.02297651057366238,0.050000000000000044,0.09999999999999998,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,23,0.0781520961299627,1.219470010108757,0.35163385865318264,2.6920646557873353,1.0189008968098834,2.071337475467625,0.10626589078724258,0.9999999999999878,0.2,0.050000000000000044,0.050000000000000044,0.1480382941389806,0.22269267248126715,0.1824313815730421,0.25,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,24,0.10428823239880557,1.1705107809319877,0.5085306632024028,2.663107520718468,1.0382462725359265,2.033940699677213,0.20164193589794888,0.9999999999671528,0.1,0.050000000000000044,0.050000000000000044,0.09534206104337703,0.14804281122611393,0.22270706185553332,0.050000000000000044,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,25,0.048410514925361324,0.9503044253150785,0.19786181656492194,2.4981051205659006,1.0097647054696495,1.8098523707960563,0.05663690966580326,0.9999999982616674,0.1,0.050000000000000044,0.050000000000000044,0.06008506708750137,0.11920015828381265,0.06008592939829453,0.050000000000000044,0.09999999999999998,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,26,0.2743020945800874,1.0981231841400425,1.0611746254011163,2.2715988318599303,1.534329431098618,1.9381747921359076,0.9233542097826306,0.9999990779632266,0.05,0.050000000000000044,0.050000000000000044,0.06008369597876025,0.11919945558944739,0.18242136377304605,0.050000000000000044,0.5,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,27,0.1502485374070771,1.2146009197414547,0.4968406615181079,2.3096485386641037,1.052605372789399,2.1449766898250315,0.26479829538151956,0.9999997647398002,0.1,0.050000000000000044,0.050000000000000044,0.022976100457774762,0.06008554962276859,0.06008500628006259,0.050000000000000044,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,28,0.5518404513705152,1.4068411827721603,1.2734969946581076,2.5475713262013775,1.6099270205135296,2.6025202422323495,0.9425668200396546,0.999999999999949,0.2,0.75,0.050000000000000044,0.5621753171024633,0.43781303677497047,0.14804538556170713,0.30000000000000004,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,29,0.24844134570386248,1.4147777077853292,1.233129479429344,2.2593183206879117,1.101116708148343,2.250027070554106,0.4389521732637698,0.9999999996903073,0.2,0.75,0.15000000000000002,0.5621622942101002,0.3208062584936751,0.2689451194908762,0.30000000000000004,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,30,0.0020103748709821034,1.15895142687509,0.004853322359813479,2.5257836656460477,1.0002014266867754,2.0183106255656473,0.0012077085511875696,0.9999999985699612,0.05,0.050000000000000044,0.050000000000000044,0.03732606921718094,0.09534616559054575,0.37758342487270213,0.050000000000000044,0.75,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,31,0.008645584187771312,1.12195399295227,0.024422158211033093,2.296336000673333,1.0011280447868016,2.1362226568088407,0.0067416267149118525,0.9999999987423956,0.2,0.050000000000000044,0.050000000000000044,0.02297643653478929,0.07585590739735901,0.11920112156654349,0.050000000000000044,0.5,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,True,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,32,0.276436830023142,1.0835517200399838,1.1813697836009531,2.3650943938855296,1.145442947672958,1.9318791136978688,0.5572493332370887,0.9999999999493334,0.1,0.050000000000000044,0.050000000000000044,0.01798501708386609,0.07585642515695018,0.18241833796308704,0.050000000000000044,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,1.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,33,0.043562099177187834,1.1098027233948606,0.17607577998495724,2.351469883551,1.0088943653439548,2.150105145913186,0.051743516210863594,0.9999999999999949,0.1,0.050000000000000044,0.050000000000000044,0.03732498581077832,0.07585618332204533,0.060088672132861475,0.050000000000000044,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,True,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,34,0.0650131931274895,1.2211498967787888,0.24318208877014244,2.4177032035358605,1.0150165392512958,2.3227649830345083,0.08554721623399719,0.9999999999999714,0.05,0.050000000000000044,0.050000000000000044,0.04742237524915223,0.09534693464395212,0.022976567617695794,0.050000000000000044,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,35,0.08292620595504778,1.013168945459361,0.39571061561776794,2.694827588291929,1.0248606694337383,1.9582455767257445,0.13699951555235712,0.9999999868299678,0.1,0.75,0.050000000000000044,0.060083469528253976,0.14804171098633406,0.22269881830871555,0.050000000000000044,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,36,0.026993907900919035,1.2845491992254712,0.13723347206126527,2.602824182017376,1.0055411783685468,2.2349190986546024,0.03261168275194126,0.9999999998337853,0.05,0.050000000000000044,0.050000000000000044,0.017985115917744793,0.029311478763167604,0.010986631518496737,0.050000000000000044,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,37,0.2526219306240675,1.3643545209116856,1.2432316870920417,2.651600358054251,1.1205493524622194,2.29913757782783,0.49485731746788175,0.999999999985775,0.2,0.75,0.15000000000000002,0.2689343137668878,0.14804303335635563,0.2689489779828535,0.30000000000000004,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,38,0.22680208983894756,1.5302786825615304,1.127793338924729,2.6557513209634185,1.2733690765462193,3.4231828801653217,0.7013046199428703,1.0,0.2,0.050000000000000044,0.050000000000000044,0.22269202105390265,0.14804479320182687,0.2689425409645587,0.30000000000000004,0.5,1.0,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,0.3333333333333333,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,39,0.016426827022356403,1.3340930544583645,0.053787804865650234,2.3562969708003596,1.0022956848473976,2.2439630599180784,0.013664109577714467,0.9999999983227129,0.05,0.050000000000000044,0.050000000000000044,0.03732623029707583,0.09534635071061216,0.03732658525894864,0.050000000000000044,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,True,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,40,0.1958612204185629,1.0408949996342867,0.5864679265518005,2.3242482289498656,1.0592180127441495,2.0883890055367145,0.29191098959063155,0.9999999999935938,0.05,0.050000000000000044,0.050000000000000044,0.06008457631616795,0.1480448451836305,0.6224731586327468,0.050000000000000044,0.5,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,41,0.04367591846831586,1.3575658637463532,0.18153879074004775,2.2309509035323773,1.0075990746617909,2.920949714004845,0.0444059431377154,0.999999999510764,0.05,0.050000000000000044,0.050000000000000044,0.029311600395063288,0.18242100330187136,0.09534910414024084,0.050000000000000044,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,42,0.255844108157416,1.1137613441391854,1.2363585213915058,2.5497507466197,1.222805372081623,2.0624269199853726,0.6342255972076787,0.9999999999129265,0.3,0.050000000000000044,0.050000000000000044,0.3208190220495661,0.2689379036128934,0.32082061711845117,0.30000000000000004,0.5,0.0,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,43,0.03933200965418705,1.1548169626800813,0.38106071359197735,2.498515816743307,1.007722749956401,1.8994122285282176,0.07404609268873896,0.9999999999928347,0.1,0.050000000000000044,0.050000000000000044,0.06008536563677828,0.06008548972561349,0.14805408081784588,0.050000000000000044,0.25,0.0,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,44,0.3009933788026645,1.1126044220717644,1.1642748500542601,2.3875583956042865,1.1343694576249288,2.1807114348949375,0.46761308124436396,0.9999999999997036,0.2,0.050000000000000044,0.050000000000000044,0.07585651879356634,0.14804359202084108,0.09535068965539593,0.050000000000000044,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,45,0.2710262989829824,1.1894363281018783,1.2339393513948993,2.631861426373537,1.2356708071161353,2.1630811852269325,0.7190795982754479,0.9999999999590039,0.1,0.050000000000000044,0.050000000000000044,0.07585568748311491,0.18242680409235212,0.8519603751902255,0.050000000000000044,0.75,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,1.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,46,0.021108859522115307,1.2611395903734945,0.06855743088025361,2.7680929781622434,1.0033275820029648,2.2842120027502597,0.01973501118655696,0.9999999999999956,0.1,0.050000000000000044,0.050000000000000044,0.004069849510888339,0.008577401130379534,0.010986384670108991,0.050000000000000044,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,True,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,47,0.07559423964253904,1.3734652623297234,0.31863933170387887,2.7244263903356774,1.0210393901059367,2.8718587482307956,0.11743841701915858,0.9999999999999992,0.05,0.050000000000000044,0.050000000000000044,0.008576937622484695,0.02931160805632284,0.02297635253693209,0.050000000000000044,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,48,0.03309660573679169,1.1760496654303645,0.16247090694856756,2.161402538166622,1.0071890472277198,2.0540643866143595,0.042069427830591866,0.9999988509656927,0.05,0.050000000000000044,0.050000000000000044,0.01098646647126727,0.060086361887840514,0.09534909961771368,0.09999999999999998,0.5,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,49,0.27265603726601045,1.3028205241568165,0.9615744112190611,2.2726820609227243,1.3498456951717508,2.3762084108825596,0.8775352447101337,0.9999999696394647,0.05,0.050000000000000044,0.050000000000000044,0.029310061435126145,0.07585682916287319,0.07585684465068758,0.09999999999999998,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.3333333333333333,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,1,0.15427637245365813,1.1851172794167573,0.27705942692679486,2.612300522915301,1.0338369543070653,2.065093650714289,0.06438775683440767,0.9999999723658592,0.0,0.050000000000000044,0.050000000000000044,0.002472360108061021,0.006692506982312351,0.03732642504469701,0.050000000000000044,0.5,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,2,0.3322418663593785,1.4893184544583293,1.1615600963090549,2.367860986133743,1.2419845295255336,2.6668644122824054,0.7275399180893591,0.9999999785225285,0.5,0.050000000000000044,0.050000000000000044,0.2689150117169585,0.18241168291606194,0.022976233597725042,0.25,0.5,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,3,0.2515039322591609,1.0454746305069873,1.0641608629834665,2.438110640732846,1.3768236498241702,2.3656350998981197,0.7978804077174089,0.9999999999999998,0.5,0.75,0.050000000000000044,0.562144290921591,0.6791547911079225,0.8175694342273461,0.8,1.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.3333333333333333,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,4,0.04526274717729291,1.0461923811068823,0.22448620781124626,2.027713799998227,1.0108033546794417,1.789922661133543,0.05230928201838814,0.9999972606587404,0.05,0.050000000000000044,0.050000000000000044,0.005219547628245117,0.029309810620186727,0.010985997378584437,0.050000000000000044,0.050000000000000044,0.0,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,5,0.08169560224283925,1.4646574515128148,0.40288827599074,2.333968697601181,1.026887694105217,2.488056941481256,0.12423970213436109,0.9999971295129962,0.1,0.050000000000000044,0.050000000000000044,0.014061713922258148,0.02931117455003481,0.14803985174122308,0.050000000000000044,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,6,0.4254056278894134,1.1453575876844926,1.0490723743539978,2.5203232177269665,1.3676279110026777,2.1242196406992297,0.8471757520292521,0.9999999999983372,0.3,0.30000000000000004,0.050000000000000044,0.3775264527843465,0.18241955158758377,0.010986212858857067,0.5,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,7,0.2512351897831188,1.3247760539806557,0.8681008110537775,2.3769609184287037,1.0842197074405102,2.3207635717871233,0.38440339238247667,0.9999999999996297,0.3,0.050000000000000044,0.050000000000000044,0.18241112196134657,0.1191987697502079,0.022975545319370884,0.5,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,8,0.27298264164250036,1.3806029000691127,1.0902464311704594,2.5087656691338704,1.1146289920625512,2.7496381239686207,0.4785436150988671,0.9999999999994985,0.5,0.050000000000000044,0.050000000000000044,0.1480270590467074,0.18241496797004866,0.06008432357144251,0.25,0.25,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,False,0.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,9,0.24377417817045655,1.1609794878272899,0.7658881634890445,2.331105620953525,1.3876907650499806,2.2263382861013064,0.8599626733628674,0.9999999990824495,0.2,0.050000000000000044,0.050000000000000044,0.3775194696428839,0.4378080923221011,0.5621908625918828,0.050000000000000044,1.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,False,False,0.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,10,0.29978143153962666,1.768820530236259,1.0024029160722616,2.6036232973453437,1.1527493024079378,3.5863728488860223,0.5738222310270693,0.9999999996277305,0.1,0.050000000000000044,0.050000000000000044,0.3208105485603791,0.1192001229497029,0.07585794546691216,0.050000000000000044,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,False,False,0.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,11,0.27063733839652476,1.5036832477514035,0.8196446363294319,2.4905035387487398,1.1079145245275355,2.6108906387244293,0.4592924117265078,0.9999997855228142,0.5,0.050000000000000044,0.050000000000000044,0.2226936839708892,0.2226912902858644,0.06008628708473875,0.050000000000000044,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,False,False,0.0,3
