task_id,step_idx,MTE_A,MTE_T,MaxTE_A,MaxTE_T,PPL_A,PPL_T,SP_A,SP_T,chat_ingen_J,posthoc_num_A,posthoc_num_T,ptrue_A,ptrue_R,ptrue_T,sep_verbalized_A,sep_verbalized_T,tau,loop_flag,obs_changed,in_admissible,judge_correct_frac,judge_n_valid
110,4,0.00019197262186011594,0.4311582492442651,0.0009853594650474592,1.683406713412539,1.0000180198577875,1.4018913691399433,0.00010811232803187298,0.9999999999998772,0.05,0.15000000000000002,0.15000000000000002,2.902311984155087e-06,6.144177522052857e-06,0.004070137785251121,0.050000000000000044,0.15000000000000002,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
110,5,0.07060090675155667,0.41062493701262004,0.3504031555333544,2.368335640035677,1.0181092369049425,1.27705388719278,0.13374654690835241,0.9999999999997703,0.15,0.4,0.25,0.0005527785520618318,2.902311980684963e-06,2.7535687794302143e-05,0.65,0.35,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
110,6,0.00028002286274589675,0.3749641632156326,0.002161756060703727,1.4637848410258552,1.0000294865099177,1.2591585461860313,0.00023586078206538907,0.9999999993797003,0.05,0.30000000000000004,0.19999999999999996,6.144177518400446e-06,1.0129987180004009e-05,7.484626280371403e-05,0.4,0.35,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
110,7,0.08340190846465168,0.5109460411513671,0.3692929943291919,2.233862280715252,1.0256960913688808,1.471761741658709,0.18369887391100914,1.0,0.15,0.25,0.25,1.3709578605523236e-06,3.927863406542954e-07,4.785094494540646e-06,0.25,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1107,1,0.0076009043807949254,0.1618688003344148,0.06048898307573651,1.7323702177038796,1.0013853687664909,1.0883744140178906,0.011014175105828028,0.9483870511770405,,0.050000000000000044,0.09999999999999998,3.9278633898731353e-07,3.4663274466821696e-07,1.4738988877057041e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1107,2,0.0005741570535659838,0.1770307572594846,0.0023730332919154823,1.3498060458369758,1.0000569778981012,1.1004048276931273,0.00039875440078007696,0.957462895211007,,0.09999999999999998,0.15000000000000002,0.9996200149322647,0.9998415619143601,0.9993736657502478,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1107,3,3.675793592476029e-05,0.32281700216041453,0.0001352384214455463,1.8895887565072265,1.0000028312134783,1.221561620658119,2.2649419261444592e-05,0.9999959144881744,,0.09999999999999998,0.09999999999999998,0.9991959074125645,0.9996646439173302,7.484626265780927e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1107,4,0.032900583840297565,0.23032611157913424,0.25773893260157404,1.4075895327482817,1.0084721174526061,1.1483337077652709,0.06526428171957477,0.9969998757012218,,0.09999999999999998,0.09999999999999998,0.0007096702995612374,3.535637101602201e-05,9.61023888420156e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1107,5,0.0002236043490738332,0.26937111842384737,0.0015447658518065231,1.5678620288922063,1.0000222311924285,1.113741593266988,0.00017783174861396578,0.9902664979106995,0.0,0.050000000000000044,0.050000000000000044,0.0007096703047268061,6.144179653872524e-06,8.939699464101448e-06,0.0,0.050000000000000044,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,0.0,3
1112,1,0.010364447499865393,0.16576817748755523,0.04935753929152816,1.3917984126149086,1.0017039593494836,1.182639911264208,0.010163059066373159,0.997615985607881,,0.050000000000000044,0.09999999999999998,6.475945638348191e-07,1.3709578577417546e-06,6.605215964574439e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1112,2,0.0001616584914410105,0.2511070224511575,0.0006266345151620106,1.6199703229922608,1.0000149306499875,1.202483082968868,5.972037077328629e-05,0.9993736155182281,,0.09999999999999998,0.09999999999999998,2.561281275689643e-06,4.785094455978358e-06,9.61023898652993e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1112,3,0.000123619832959519,0.2844000172104852,0.00029118736207963043,1.4187275227910943,1.000010460557085,1.2626535102902259,4.184113412986079e-05,0.9999999596118373,,0.09999999999999998,0.15000000000000002,3.2887505921182484e-06,2.2603250935121276e-06,1.1478768079852239e-05,0.050000000000000044,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1112,4,0.022917823474374228,0.11664955552140376,0.09588345042222478,0.7984783667301963,1.0043023812358667,1.0715526487538534,0.021237012485222917,0.9902479807137683,0.0,0.050000000000000044,0.050000000000000044,0.9999038949152304,6.1441775287336095e-06,5.829127239552658e-05,0.050000000000000044,0.050000000000000044,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
1114,1,0.027270738143503167,0.21044886775750427,0.19086497544012404,1.451564891595046,1.006965483521197,1.1015020044191706,0.04742778277056259,0.9827568047744317,,0.050000000000000044,0.09999999999999998,5.043476456413519e-07,8.315279258000763e-07,2.753568730330526e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1114,2,0.11646612796786575,0.1968819614773411,0.6435301092167081,1.153199727109194,1.0684831320426642,1.092953919602318,0.32796177286126504,0.9760821454673031,0.0,0.050000000000000044,0.050000000000000044,2.9023119648197876e-06,3.7266387966667248e-06,1.3007123506059896e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
1114,3,0.07405676433098536,0.27967901091695063,0.36999859395123647,1.844213105447205,1.0258236929030613,1.1517435132428393,0.11968850586411917,0.998865190917047,,0.050000000000000044,0.050000000000000044,0.9998766036841564,0.9994472205026269,7.484626236767343e-05,0.050000000000000044,0.050000000000000044,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,0.6666666666666666,3
1129,1,0.1545950023789088,0.14688396842145407,0.6628575567646644,1.2163470863637236,1.0948468974912853,1.0679994543664022,0.46969434809178034,0.8515978795649028,,0.050000000000000044,0.09999999999999998,4.4508526223338234e-07,2.3823696664837415e-07,1.8925145852282877e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1129,2,0.008675145160233927,0.39485405841434495,0.06049070140501052,1.490877764011787,1.0015822239323164,1.2326613730239153,0.01100580282589747,0.9987612067941636,,0.09999999999999998,0.09999999999999998,2.26032503026157e-06,1.370957836315738e-06,0.00010889692931719654,0.0,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1129,3,0.0032770806750504825,0.5247104594247214,0.026464516548604933,1.613789831349758,1.0004906091656935,1.418675598825583,0.004404670566269253,0.9999999984483983,0.0,0.15000000000000002,0.15000000000000002,1.7603429965378124e-06,1.7603429998081259e-06,4.539785213239989e-05,0.050000000000000044,0.15000000000000002,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.3333333333333333,3
1129,4,6.2319554904044e-05,0.3669808344077033,0.0003208514944641358,1.9264447306430037,1.000005023778921,1.2171013924299272,3.516574578465992e-05,0.9999976642095015,,0.09999999999999998,0.09999999999999998,4.006369159934969e-05,0.010986943097002579,0.03732688491453077,0.19999999999999996,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,True,True,0.0,3
1129,5,0.007063075718668288,0.2805232867230799,0.049362963026140315,1.433861666867272,1.0012322726736316,1.217778816012329,0.008583547527014512,0.9999358572365943,,0.09999999999999998,0.19999999999999996,0.5621764642854055,0.4378234942747807,0.4378234739353119,0.25,0.15000000000000002,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1129,6,0.22590157260702654,0.32293609677949237,1.2286971978700836,1.8530870058167723,1.093675759874198,1.2288228060494224,0.5533136092548673,0.9999998057749335,0.05,0.15000000000000002,0.15000000000000002,1.1478768039015334e-05,5.422216984388041e-06,3.5356254610404454e-05,0.15000000000000002,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.3333333333333333,3
1129,7,0.07474667115464823,0.24039572682492016,0.6628474413345945,1.3916677523632202,1.0542332426314485,1.1678781886221115,0.37831606974494825,0.9999432514850065,0.05,0.19999999999999996,0.30000000000000004,1.0129987328850126e-05,4.785094487858071e-06,0.017986211782532353,0.19999999999999996,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1139,1,0.5530735362987786,0.2596767901017855,1.8043419024670229,1.80554144790776,1.693929657031694,1.2384491146377137,0.9282993419048732,0.9999465922456343,,0.050000000000000044,0.09999999999999998,1.3709578596411444e-06,6.475945660581765e-07,4.785094480683253e-06,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1139,2,7.63988086958694e-05,0.20875514282366436,0.0009850541929114689,1.4744261026571848,1.000007418158457,1.1432046836705343,9.643105248102746e-05,0.9938157336332897,0.0,0.0,0.0,6.475945665424829e-07,5.315784971490653e-08,1.370957850996079e-06,0.0,0.0,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,0.0,3
1143,1,0.00502641738746908,0.22926352397207003,0.040179607726920315,1.3651787374949105,1.0008400096443308,1.1905624815237001,0.0066947459343094096,0.9998058476855447,,0.09999999999999998,0.09999999999999998,2.699578411556411e-07,7.33820803768041e-07,3.120190364915033e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1143,2,0.0004886227204215611,0.22367395748221272,0.003767526941490119,1.2268878967734385,1.0000543504214376,1.1265001062334412,0.0004890208908503446,0.999113136020599,0.0,0.09999999999999998,0.09999999999999998,9.422445888750726e-07,3.7266387683379374e-06,4.006369134634904e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1143,3,0.0002484648204382435,0.2985346332246654,0.0015266830197906479,2.1667650870253796,1.0000238645588835,1.1565307217834753,0.00023861426838034383,0.9999620686903536,,0.15000000000000002,0.15000000000000002,2.5612812834313773e-06,4.222834891154255e-06,8.481104011530101e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
1143,4,0.008261108221210699,0.3669122709267753,0.09009525139936438,1.4869933825567303,1.0016575891601578,1.2709870369043814,0.018053434078877606,0.9999937921109741,0.05,0.4,0.25,2.2603251003866203e-06,2.260328610978902e-06,5.829127179626904e-05,0.15000000000000002,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1143,5,0.01620646473252238,0.4362388898361945,0.15935385380314257,1.881942275532119,1.0037041045835255,1.3322648769735879,0.03985395328837438,0.9999999985741661,0.15,0.4,0.25,1.5534971967861698e-06,1.7603429978399125e-06,4.0063691812141644e-05,0.4,0.4,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
1143,6,0.10700037637155006,0.4078073726196876,1.0541451880748003,1.5134073343064278,1.1527494280666715,1.25935881920762,0.7586480312278572,0.9998757861640545,,0.25,0.25,4.2228349384721e-06,6.14424799496735e-06,8.481103773009887e-05,0.4,0.35,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1143,7,0.006799357146434537,0.4849056585820321,0.07393490402253598,1.892343250670168,1.0012956748089632,1.4108928667009482,0.01414224314775625,0.9999999999996092,0.15,0.4,0.25,1.0129987279872463e-05,4.785117361866814e-06,8.481104038737831e-05,0.4,0.35,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1146,1,0.02151642464421009,0.18126469301915826,0.1908649744823537,1.055339799597856,1.0054446975228548,1.0783994692313834,0.04769446796330801,0.9610529663223665,0.0,0.050000000000000044,0.09999999999999998,2.1024339027952868e-07,3.9278634006348006e-07,1.8925145844372497e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1146,2,0.0009549798422264946,0.3816404551103208,0.005410182473746569,1.3469342297054685,1.0001049234131092,1.271060809798425,0.0009438155069951826,0.9999951301313437,0.0,0.15000000000000002,0.15000000000000002,1.3709578458984874e-06,1.760342997915014e-06,0.00023050665532139316,0.050000000000000044,0.15000000000000002,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1146,3,0.023864264696767123,0.4075207610271631,0.1908895078442479,1.540885469877514,1.0060922908043182,1.2388321913819755,0.047428836707920974,0.999999837785823,,0.09999999999999998,0.15000000000000002,0.010986942036046589,0.0009110514591407933,0.03732688942889353,0.0,0.15000000000000002,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1146,4,1.7717707593609282e-05,0.5738230597076855,8.823206145594013e-05,2.095989160002081,1.0000012665961489,1.5563744804752635,1.0132711438348707e-05,0.9999999999999771,,0.30000000000000004,0.4,1.3007123706753602e-05,3.726656669300542e-06,0.9706877655897493,0.25,0.4,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
1146,5,0.016664424291562483,0.4318530115786769,0.1594585729461011,2.0084632849857456,1.0037180372747068,1.3113880350180138,0.04000054962696553,0.9999999998710035,0.05,0.15000000000000002,0.15000000000000002,3.72663882796837e-06,6.14417751279771e-06,0.0011695103663853844,0.050000000000000044,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1146,6,0.0052172006981199524,0.3686319432981992,0.04017997998021971,1.957164685452593,1.0008596943240673,1.2555173065782403,0.006851023982103688,0.9999999974740498,0.0,0.19999999999999996,0.25,2.260325095717065e-06,2.9023119810704815e-06,0.00012339461806250708,0.050000000000000044,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1146,7,4.412011007734792e-06,0.306029554848418,2.3073133576130707e-05,1.4590252699842314,1.0000002831219241,1.3073582924655764,2.2649725082146688e-06,0.9999999996267195,,0.19999999999999996,0.15000000000000002,6.962257878544037e-06,1.7603504360359124e-06,0.994779873625553,0.15000000000000002,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
1162,1,0.029852843524716954,0.2253413668847285,0.26853517143895905,1.3024788657728537,1.008805206641728,1.1208587877754186,0.07586766870163963,0.9869061983707903,,0.050000000000000044,0.09999999999999998,5.715002408654871e-07,7.338208040223548e-07,2.7535687561337668e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1162,2,8.97803208717885e-05,0.08810613869722939,0.0006267119598331807,1.2787127730406782,1.000008344442377,1.0312168447533503,5.840914705601552e-05,0.6590033979018379,,0.09999999999999998,0.09999999999999998,5.715002412278492e-07,6.962257778482424e-06,0.0003353500307957072,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1162,3,0.0006449628811200848,0.186819876168683,0.003018206629740218,1.5567228921313931,1.0000691935412183,1.1255995196735804,0.00041506072318964193,0.9676505481511515,0.0,0.0,0.0,1.6701429799847932e-05,8.315279284492225e-07,5.422217011875029e-06,0.0,0.0,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
1176,1,0.0032765174250567832,0.1910654659119403,0.032639461445601425,1.1169864473470332,1.0005244665029231,1.147395918268155,0.005229568131751128,0.9992149300232784,,0.09999999999999998,0.09999999999999998,1.4449802075551037e-07,9.422445903937752e-07,1.8925145840038758e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1176,2,0.26322015875901433,0.14118538493777608,1.0568351916092356,1.1919344225994113,1.2296111178492262,1.1075676256389355,0.7106701031369032,0.9963722604671154,,0.09999999999999998,0.09999999999999998,6.605216016515934e-05,2.430046925871739e-05,1.89251455596373e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1176,3,3.200908811383641e-06,0.12319986410327952,1.248672483483378e-05,1.183544393021213,1.00000020435873,1.0647736697974748,1.4305099398370658e-06,0.9876408450225617,0.0,0.0,0.050000000000000044,1.670142979725724e-05,1.444980209278054e-07,2.561281287248699e-06,0.0,0.050000000000000044,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
1187,1,0.01824087605800033,0.2236050300817342,0.1094106140469707,1.4314131428175048,1.003882134598438,1.117706917174644,0.022979565264214075,0.9916459198552007,,0.050000000000000044,0.09999999999999998,2.3823696577174246e-07,3.9278634016098467e-07,7.889264380189357e-06,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1187,2,0.0018562522407509893,0.1316386357281692,0.013970684662850766,1.0793706138556254,1.0002445168309482,1.0662595126883831,0.0021979634073210352,0.9666369839017456,0.0,0.09999999999999998,0.09999999999999998,4.222834927347939e-06,7.889264250567849e-06,3.1201902967956254e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
1187,3,0.0006222321266546924,0.12079708202731142,0.004755974327396537,1.0648257799766128,1.0000718812599128,1.1121703832201733,0.0005748641149025957,0.9994729693518364,0.0,0.050000000000000044,0.050000000000000044,1.7603430032613896e-06,1.125351754631899e-07,1.5534971948266318e-06,0.0,0.050000000000000044,"{'I': 0, 'W': 1, 'R': 0, 'C': 'costly'}",False,True,True,1.0,3
119,1,0.0036161489759676505,0.1846602166211461,0.021420656897472985,1.413627208749862,1.0005332977585202,1.1244921836914668,0.0031938224981635788,0.9869799790681876,,0.050000000000000044,0.09999999999999998,8.315279265145277e-07,1.994729953203127e-06,7.484626214457208e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
119,2,3.344164258373765e-05,0.2915930609067907,0.00020041780109289505,1.4489968439117047,1.0000027815306143,1.1705794313999147,1.6689021211657717e-05,0.996551994056147,,0.09999999999999998,0.09999999999999998,1.8553914591848648e-07,4.785094462524166e-06,2.7535687635814195e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
119,3,0.009128397855959383,0.4905300254397846,0.07256122406279811,2.0359386439223828,1.0014132640552296,1.3173362006525535,0.014023406371736491,0.999998964455716,0.05,0.15000000000000002,0.09999999999999998,2.1444958608078262e-05,2.753571365770523e-05,0.00010889693432226473,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
119,4,0.1317310411357493,0.468704590364983,0.47510758713676676,1.9532874910745226,1.0515632393697887,1.2961929408721635,0.26041579692389283,0.9999999940417954,0.0,0.09999999999999998,0.15000000000000002,5.829127236148008e-05,1.0129987285327123e-05,7.484626259530635e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.6666666666666666,3
119,5,3.2925677243553413e-05,0.4484951769118276,0.0001593374072721455,1.6167856826612752,1.0000026464328076,1.293503096803901,1.3232058984291584e-05,0.9999999090821383,,0.09999999999999998,0.09999999999999998,7.889264412034135e-06,4.785094435507216e-06,3.535625482113201e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
119,6,0.005295670177765483,0.4039530992772023,0.026464201132613854,1.9418759477853367,1.0008161569216394,1.3254930009143513,0.0040708119231926965,0.9999995671143591,,0.09999999999999998,0.09999999999999998,1.1478768074322588e-05,6.144177502591225e-06,1.8925145915917603e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
119,7,0.0001572136864871715,0.35242493374059164,0.0007858885328501083,1.3959609961010335,1.0000149722386016,1.2598521997336665,7.485783060701134e-05,0.9999995215183491,,0.09999999999999998,0.09999999999999998,1.5534971970353707e-06,2.2603251001231537e-06,7.889264464761571e-06,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
12,1,0.012541381271768159,0.28334004130035195,0.09009478278334154,1.642047712789042,1.0024186838933862,1.188584082123585,0.019140556700131928,0.9996463088842034,,0.09999999999999998,0.09999999999999998,2.102433908534127e-07,7.33820803937912e-07,2.43002521436752e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
12,2,0.0018691619612092771,0.21683853553445206,0.013970691363262781,1.0555162113473453,1.0002522990021427,1.2047827807981417,0.00201610237069616,0.9995183393404089,,0.09999999999999998,0.09999999999999998,7.33820801397314e-07,1.7603429961619216e-06,1.6701429536746962e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
12,3,0.11376208169865669,0.36209583997185807,0.9095876907302297,2.2479067636827152,1.1925511428900673,1.2250176606807262,0.7555534589148696,0.9999948541276316,,0.09999999999999998,0.15000000000000002,1.3007123430718645e-05,1.3709578571037562e-06,8.48110402011894e-05,0.050000000000000044,0.050000000000000044,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
12,4,0.00017589218201964057,0.43539032698081453,0.0010227067290521732,1.9354793665045054,1.0000168277079398,1.345179949504365,0.00010096030129846945,0.9999999999329576,,0.19999999999999996,0.4,2.4300251931561978e-05,3.726648374349774e-06,0.9996646465020701,0.050000000000000044,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,1.0,3
12,5,4.310417868013373e-05,0.353400098110493,0.00015935580787398887,1.4798669657912842,1.0000033378474882,1.293388934535387,2.002685096513801e-05,0.999999999108873,,0.19999999999999996,0.25,3.28875061371074e-06,1.760342997741794e-06,0.008577485300093961,0.15000000000000002,0.25,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,True,0.0,3
