task_id,step_idx,MTE_A,MTE_T,MaxTE_A,MaxTE_T,PPL_A,PPL_T,SP_A,SP_T,chat_ingen_J,posthoc_num_A,posthoc_num_T,ptrue_A,ptrue_R,ptrue_T,sep_verbalized_A,sep_verbalized_T,targeted_posthoc_T,tau,loop_flag,obs_changed,in_admissible,judge_correct_frac,judge_n_valid
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,11,0.24185980130784177,0.8704444349388335,1.2013348426848633,2.1176436133612504,1.175209226821388,1.9426558630180162,0.5539084083585819,0.9999999999999857,0.25,0.19999999999999996,0.09999999999999998,0.08509108346387953,0.029310319562770044,1.1978762565906999e-07,0.35,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,0.3333333333333333,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,12,0.027094870746771537,0.6459393434955308,0.1274398441265753,1.8924393274557239,1.005043548603058,1.4685881501128462,0.02484062770478368,0.9999999997911672,0.35,0.19999999999999996,0.09999999999999998,3.288610207422918e-06,0.00023049709773125267,4.4506582044241143e-07,0.15000000000000002,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,0.3333333333333333,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,13,0.03323635787867755,0.685367265698189,0.1219537527781003,2.1672055870174995,1.0063175313821588,1.5619925400498458,0.04312605586217022,1.0,0.25,0.19999999999999996,0.19999999999999996,0.009707845176589996,0.0010321756093789284,0.00015842893505746574,0.15000000000000002,0.15000000000000002,0.5,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,14,0.01712563463510521,0.7032441513068172,0.10056223369610172,2.3521655573000406,1.003076363350898,1.6172808172957678,0.018261055073455212,1.0,0.05,0.09999999999999998,0.19999999999999996,8.939351554698274e-06,1.892449985014954e-05,5.043304277327671e-07,0.050000000000000044,0.15000000000000002,0.0,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,15,0.11175668799466709,0.7177197187465515,0.5958056673536198,2.24069714932142,1.0281279125691334,1.586182573554178,0.17648796500850095,1.0,0.25,0.09999999999999998,0.19999999999999996,0.0006263077906171372,0.00015842926504250907,6.961954141846909e-06,0.15000000000000002,0.15000000000000002,0.0,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,16,0.24095419773388507,0.7485478466713554,0.9250004182639604,2.31341320148195,1.0824625123444769,1.5930981976229759,0.3271230124790485,0.9999999999999889,0.25,0.19999999999999996,0.19999999999999996,3.5354622995017235e-05,8.48071135020095e-05,1.1253047482855433e-07,0.35,0.15000000000000002,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,17,0.0009329158827346008,0.7127530300281879,0.0037080129878259895,2.4257681766410393,1.000083152246914,1.6795014675169961,0.0004156575402466389,1.0,0.15,0.19999999999999996,0.19999999999999996,2.753469768306076e-05,1.3006580742541879e-05,5.421995848017366e-06,0.15000000000000002,0.15000000000000002,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,18,0.0007670504327180474,0.6484055856420853,0.005247593565713723,2.1610883667222294,1.0000772473647097,1.445689883040567,0.0005405645113304436,0.9999999952565686,0.05,0.050000000000000044,0.09999999999999998,2.8452059239111423e-08,4.784912586013048e-06,1.553432177502269e-06,0.050000000000000044,0.050000000000000044,0.32999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,19,0.06746108086061434,1.2795220073144125,0.3105131594900235,2.354306760251193,1.0190648800907962,2.1107791733000028,0.09010594819652329,0.9999999996099154,0.15,0.19999999999999996,0.19999999999999996,1.8924462632278265e-05,0.00015842876780460173,1.2098130457159976e-06,0.15000000000000002,0.15000000000000002,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,20,0.10540557356412512,0.7348660083410602,0.5132477497441995,2.274177556815777,1.0392131821952504,1.6014922474339957,0.17495665628895685,0.9999999999999186,0.15,0.09999999999999998,0.09999999999999998,2.5611993531216875e-06,5.422016503645431e-06,1.7429029541360835e-07,0.15000000000000002,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,21,0.1710899933047972,0.665477250561536,0.6761803468166835,2.053501506080315,1.1038652969444225,1.4670242404715537,0.3265029795315636,0.9999999999999929,0.15,0.19999999999999996,0.4,1.7602612045217318e-06,0.000709628175388178,1.1478255556258822e-05,0.35,0.35,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,22,0.007448102278906661,0.5442915985958091,0.0407386317877152,2.1816665211518456,1.001148405620483,1.3901001790317193,0.00800203880878303,0.999999999300078,0.05,0.050000000000000044,0.09999999999999998,3.0589050969675383e-07,3.2886379927095264e-06,9.422124097453159e-07,0.050000000000000044,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.3333333333333333,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,23,0.006360293546098039,0.6884683697253161,0.042261174135535796,2.089780567184018,1.0009736646415797,1.6036659127757071,0.0067891852000948605,0.9999999999992089,0.0,0.050000000000000044,0.19999999999999996,1.13651993251326e-06,1.8924425717843976e-05,0.0001398156773091738,0.0,0.15000000000000002,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,24,0.0013355741916195843,0.778694213533988,0.00553070940594522,2.2629631270416133,1.000130630429918,1.6881233730259408,0.0006528962629508417,0.9999999999957363,0.15,0.0,0.19999999999999996,4.450680613593745e-07,0.00033533648048336614,4.4506794232403494e-07,0.0,0.15000000000000002,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,False,False,1.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,25,0.028971193639763665,0.7970181320240327,0.13649847484733119,2.52798224201437,1.0056270487241574,1.6963012755870697,0.027666455040601612,1.0,0.05,0.19999999999999996,0.19999999999999996,7.48432265880821e-05,0.0011694562829102856,1.8924389253896572e-05,0.050000000000000044,0.15000000000000002,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,26,0.05706193297905567,0.47795748662253723,0.28223398849308645,2.634385793410546,1.0162705374683574,1.4003812944945957,0.07752772132261243,0.9999999999980034,0.0,0.0,0.09999999999999998,4.7377336476652206e-07,2.1444349712280114e-05,8.314979201206385e-07,0.0,0.050000000000000044,0.6699999999999999,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,True,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,27,0.03132869117503575,0.8010201989988741,0.10919344571524085,2.4254063450165573,1.0056598867514324,1.7588114243482218,0.027825193749164256,1.0,0.15,0.19999999999999996,0.19999999999999996,1.1478301820670979e-05,3.120077603138771e-05,2.2379439370727907e-07,0.15000000000000002,0.15000000000000002,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,28,0.0625005218266032,0.744519017940068,0.23102292089638607,2.1520910900807584,1.0139989378066971,1.716840896624792,0.06714853116917052,0.9999999999999997,0.15,0.09999999999999998,0.09999999999999998,3.1200547217887885e-05,0.00043053772537208335,2.2602219844893992e-06,0.050000000000000044,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,0.3333333333333333,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,29,0.2475917689355515,0.6314985304247003,0.6763439477286282,2.1480536459849717,1.1685648278925433,1.4446407260321912,0.541081096428411,0.9999999999984942,0.25,0.19999999999999996,0.19999999999999996,1.3006548507823365e-05,1.670081057333276e-05,1.3573738591304904e-07,0.15000000000000002,0.15000000000000002,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,30,0.028462080491968217,0.5814752382504417,0.19214859784619912,2.389606365550371,1.0052121649943149,1.3978197852621987,0.035736229302574696,0.9999999999999787,0.15,0.19999999999999996,0.19999999999999996,2.902199518564575e-06,0.00012338955705654304,2.4299331489572224e-05,0.050000000000000044,0.15000000000000002,1.0,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",True,True,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,31,0.15273921109161467,0.6813158026379383,0.6079782777551365,2.2012049744727955,1.0502530363497569,1.6186698240244952,0.17809009006043386,1.0,0.15,0.19999999999999996,0.19999999999999996,4.784905064577979e-06,1.4738442339332589e-05,3.6897357381895925e-07,0.15000000000000002,0.15000000000000002,1.0,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,0.3333333333333333,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,32,0.4908856648941464,0.7327958656069635,0.9713785261692809,2.61303761687067,1.8557618390088773,1.7773007405964607,0.9545651811634923,1.0,0.25,0.5,0.4,0.22268563497004873,0.24506714133545113,0.0009109984908949117,0.35,0.35,0.5,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,33,0.0021192328199177925,0.771422965911807,0.013475176544426298,2.3398494973651194,1.000242171213192,1.713329891117283,0.0016935575715366635,0.9999999999999981,0.15,0.09999999999999998,0.19999999999999996,3.2886171661360915e-06,9.60986736199021e-05,1.760272862151705e-06,0.050000000000000044,0.050000000000000044,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,34,0.09999359353684875,0.6929262133077048,0.6950742725346538,2.224458706204667,1.070871055830186,1.6244580478692983,0.3807874675522568,0.9999999999990237,0.05,0.09999999999999998,0.19999999999999996,6.893386672194498e-07,6.143973666481793e-06,1.1253090722894697e-07,0.050000000000000044,0.15000000000000002,0.6699999999999999,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,35,0.10947246982964093,0.8882352619651867,0.432521112852316,2.259990712243656,1.0304336093258464,1.932315180976715,0.11300751964978795,1.0,0.15,0.19999999999999996,0.19999999999999996,9.329163683736425e-08,2.7534676859247833e-05,0.0002959418818738082,0.15000000000000002,0.35,0.6699999999999999,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,36,0.08503911624957568,0.7251514579792584,0.5948169612474085,2.169904887429629,1.0277923266124793,1.5773269842130018,0.17460391759702942,0.9999999999489413,0.15,0.0,0.0,4.222701412392579e-06,8.480832569128372e-05,3.058922672265406e-07,0.0,0.050000000000000044,0.5,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,37,0.07796301342156528,0.667688728475168,0.3907818561064788,2.220521504243559,1.0201811079895835,1.5647411047143873,0.18110686330939252,1.0,0.15,0.19999999999999996,0.30000000000000004,0.0035933288114016735,0.0007096318756278956,0.00757668161634575,0.15000000000000002,0.35,1.0,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,False,False,0.3333333333333333,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,38,0.030885734741585482,0.6378253780417042,0.21442121361365346,2.108535080383227,1.0069226319904638,1.466540082112463,0.047143976729347004,0.9999999999999661,0.0,0.19999999999999996,0.19999999999999996,0.9991958428877531,0.0179853162207693,0.015905498637733547,1.0,0.15000000000000002,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,39,0.20519287921970028,0.668102368388216,0.8019345893755752,1.7393438985952794,1.0783300045573503,1.5527250436364097,0.31413040328678343,0.999999999999997,0.15,0.19999999999999996,0.19999999999999996,1.473847205440597e-05,4.0062258291929806e-05,3.25619278069754e-07,0.15000000000000002,0.15000000000000002,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,40,0.2556870083943779,0.739953088025029,1.0208014856446321,2.0215164086709336,1.15091056524474,1.5233026177619904,0.4300540229444513,0.9999999999979969,0.05,0.050000000000000044,0.09999999999999998,2.2379526585055778e-07,3.535511337119915e-05,2.90220728273676e-06,0.0,0.050000000000000044,0.0,"{'I': 0, 'W': 1, 'R': 1, 'C': 'cheap'}",False,True,True,0.3333333333333333,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,41,0.25042028019589163,0.7631864880850094,0.6623848058229502,2.4305078898446797,1.461831324675141,1.6874088991062681,0.8501993559279633,1.0,0.15,0.19999999999999996,0.19999999999999996,3.12006377162202e-05,0.0003353360142873451,1.5534424769943978e-06,0.15000000000000002,0.15000000000000002,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,0.3333333333333333,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,42,0.0817260723776398,0.6967480281826242,0.4847587966995612,2.3268495763328882,1.0287852732922076,1.6330093880640189,0.15656510108407695,1.0,0.15,0.19999999999999996,0.19999999999999996,0.0010321799025815722,0.0028008002821153745,5.828862624200508e-05,0.15000000000000002,0.15000000000000002,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,43,0.015050600018172641,0.7451487019881483,0.0720566518664974,2.1966063144044963,1.002411949683859,1.7652539863826953,0.011972974644558154,0.9999999999999984,0.05,0.19999999999999996,0.19999999999999996,9.930852721932241e-08,6.143973679068729e-06,4.6910058625084176e-08,0.050000000000000044,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,44,0.3443994546281321,0.6948875775501924,0.8006263743853549,2.36571679662314,1.140748620681461,1.4947105038464905,0.5462043943569697,0.999999999995494,0.15,0.5,0.19999999999999996,0.008577035252279883,0.025956097920297024,0.000335334524704144,0.44999999999999996,0.35,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,45,0.04343347172660423,0.8235360448906519,0.11070870096138515,2.6520994911624514,1.007951008009579,1.650368552141509,0.03882407909897678,0.9999999999999928,0.25,0.050000000000000044,0.09999999999999998,0.00013981641705170417,0.000552753838084563,2.2379420802954095e-07,0.0,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,0.3333333333333333,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,46,0.12924542955944718,0.6071964210686609,0.6320693021698816,1.812900096626954,1.080909875997928,1.6463029213200828,0.32227645242584924,0.9999999999999996,0.35,0.19999999999999996,0.19999999999999996,0.005219799350148232,0.00757674007191438,3.535477498880152e-05,0.35,0.15000000000000002,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,47,0.055060470028191456,0.6235207532949394,0.38490290977842456,2.110515465051355,1.018631026099032,1.4477932244068614,0.12121689337854602,0.9999999999752618,0.05,0.09999999999999998,0.19999999999999996,1.1478431049559113e-05,0.0024725094597411144,6.143972759085035e-06,0.050000000000000044,0.050000000000000044,0.32999999999999996,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",True,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,48,0.0013176854357577616,0.7321740158868167,0.00772392574108191,1.878952010194555,1.0001333126875986,1.7216514118093462,0.000799503040505245,0.9999999999999387,0.05,0.19999999999999996,0.19999999999999996,2.5611962461921133e-06,0.00026118054780248194,1.0676664542056944e-06,0.050000000000000044,0.15000000000000002,1.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
look_at_obj_in_light-AlarmClock-None-DeskLamp-323/trial_T20190909_044715_250790,49,0.04678961869754229,0.8449870170747145,0.22720813973043988,2.1953513992318405,1.0126119116989718,1.6536137550648558,0.06074213402072082,0.9999999999990314,0.15,0.19999999999999996,0.0,0.09534290809616466,0.05340025527921532,0.008577071338154158,0.44999999999999996,0.35,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,0.3333333333333333,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,1,0.06975928847759522,0.7186731374202358,0.281163256422476,2.3872777634909625,1.0179886500983886,1.7730823326596918,0.08528601223884336,1.0,0.15,0.19999999999999996,0.19999999999999996,9.236940153116597e-09,3.431965406803409e-08,1.3439589650833375e-08,0.15000000000000002,0.25,0.5,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,False,0.6666666666666666,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,2,0.008360726552356248,0.6122451127754344,0.04007348285042577,2.0559349999166456,1.0012916712289852,1.4800197133231656,0.0064334051585765994,0.9999999997082438,0.25,0.19999999999999996,0.19999999999999996,5.96383954598265e-09,3.888940776273596e-08,1.637314697638532e-07,0.15000000000000002,0.15000000000000002,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,3,0.0022788299686427923,0.9001425392801699,0.0077074900960882615,2.225599580617984,1.0002391040223384,1.8598476052315216,0.0009558446552990763,0.9999512064695751,0.0,0.0,0.0,1.6051367763412524e-09,1.6211644046906328e-08,9.832747114940531e-09,0.0,0.050000000000000044,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,False,0.6666666666666666,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,4,0.13610025812681895,0.48733035324062407,0.5439658047710657,1.9518738100795738,1.0654341219094214,1.3042747625903424,0.22394304761377226,0.999844109373837,0.0,0.0,0.0,3.1922322783732638e-09,4.6910121750599844e-08,3.8889636648289043e-08,0.0,0.0,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,5,0.09085279375666057,0.6080944536849997,0.36234861983548744,1.9980232216075677,1.0293749795989584,1.4179208284859408,0.1093530841196465,0.9999993942844354,0.15,0.19999999999999996,0.19999999999999996,2.8735769383340905e-07,2.429930529668804e-05,9.42206931503987e-07,0.0,0.15000000000000002,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,6,0.015118318014754417,0.7264544313865751,0.04938222754917909,2.2459361713882706,1.0019685441979624,1.608176638908961,0.007835577174036601,0.9999995985293707,0.15,0.19999999999999996,0.09999999999999998,2.561191591256516e-06,4.006214449198188e-05,3.726475955165099e-06,0.050000000000000044,0.15000000000000002,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",True,False,False,0.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,7,0.24222966636600002,0.7506186271083986,0.8274853933129253,2.1578878496353173,1.121643804356002,1.6377322294643462,0.368199226982019,0.9999999999999881,0.15,0.19999999999999996,0.09999999999999998,0.1824146629994564,0.4073179777570312,0.00010889234933743038,0.35,0.15000000000000002,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'free'}",False,True,True,0.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,8,0.4741712848367114,0.6577001040679427,1.4423545352925833,2.266933588821285,1.3724421044020645,1.5128538519425776,0.9836853571822095,1.0,0.15,0.19999999999999996,0.4,0.00012338788725093508,0.0013249301467416945,0.00317247690043719,0.15000000000000002,0.35,0.0,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,False,1.0,3
look_at_obj_in_light-Bowl-None-DeskLamp-301/trial_T20190909_150719_492274,9,0.0006444438825289066,0.7302643320780464,0.0024863737603280744,1.8902302207549684,1.0000576458401864,1.5881242266628897,0.00028817936199254657,0.9999999767517587,0.15,0.19999999999999996,0.19999999999999996,4.993538019779302e-08,8.480749817931943e-05,8.939326488840585e-06,0.050000000000000044,0.15000000000000002,0.5,"{'I': 1, 'W': 0, 'R': 1, 'C': 'cheap'}",False,True,True,1.0,3
